Customer ID,ChurnScore,IsChurned
15945,1.0,1
15944,1.0,1
15943,1.0,1
15941,1.0,1
15940,1.0,1
15938,1.0,1
15936,1.0,1
13951,1.0,1
13945,1.0,1
13943,1.0,1
13942,1.0,1
15935,1.0,1
15934,1.0,1
15931,1.0,1
15929,1.0,1
15928,1.0,1
15927,1.0,1
15925,1.0,1
15924,1.0,1
15923,1.0,1
15922,1.0,1
15921,1.0,1
15920,1.0,1
13966,1.0,1
13965,1.0,1
13964,1.0,1
13963,1.0,1
13961,1.0,1
13957,1.0,1
13955,1.0,1
15915,1.0,1
15914,1.0,1
15913,1.0,1
15912,1.0,1
15908,1.0,1
15905,1.0,1
15902,1.0,1
15899,1.0,1
15897,1.0,1
15895,1.0,1
15894,1.0,1
15893,1.0,1
15892,1.0,1
15891,1.0,1
15890,1.0,1
15887,1.0,1
13981,1.0,1
13977,1.0,1
13976,1.0,1
13973,1.0,1
13970,1.0,1
13968,1.0,1
15884,1.0,1
15882,1.0,1
15881,1.0,1
15880,1.0,1
15878,1.0,1
15876,1.0,1
15875,1.0,1
15873,1.0,1
13998,1.0,1
13997,1.0,1
13996,1.0,1
13990,1.0,1
13987,1.0,1
15868,1.0,1
15866,1.0,1
15859,1.0,1
15855,1.0,1
14012,1.0,1
14011,1.0,1
14010,1.0,1
14009,1.0,1
14008,1.0,1
14007,1.0,1
14006,1.0,1
14003,1.0,1
14002,1.0,1
15852,1.0,1
15851,1.0,1
15848,1.0,1
15846,1.0,1
15843,1.0,1
15842,1.0,1
15832,1.0,1
15828,1.0,1
15824,1.0,1
15823,1.0,1
14028,1.0,1
14026,1.0,1
14025,1.0,1
14022,1.0,1
14021,1.0,1
14018,1.0,1
14017,1.0,1
15820,1.0,1
15818,1.0,1
15817,1.0,1
15816,1.0,1
15813,1.0,1
15798,1.0,1
15797,1.0,1
15795,1.0,1
15794,1.0,1
15792,1.0,1
14046,1.0,1
14043,1.0,1
14042,1.0,1
14041,1.0,1
14036,1.0,1
14033,1.0,1
15789,1.0,1
15788,1.0,1
15779,1.0,1
15778,1.0,1
15777,1.0,1
15775,1.0,1
14063,1.0,1
14061,1.0,1
14059,1.0,1
14058,1.0,1
14048,1.0,1
15772,1.0,1
15771,1.0,1
15770,1.0,1
15765,1.0,1
15761,1.0,1
15760,1.0,1
15753,1.0,1
15751,1.0,1
15749,1.0,1
15742,1.0,1
15741,1.0,1
14078,1.0,1
14074,1.0,1
14072,1.0,1
14070,1.0,1
14069,1.0,1
14068,1.0,1
14066,1.0,1
14065,1.0,1
15736,1.0,1
15735,1.0,1
15734,1.0,1
15733,1.0,1
15731,1.0,1
15729,1.0,1
15728,1.0,1
15726,1.0,1
14095,1.0,1
14094,1.0,1
14091,1.0,1
14090,1.0,1
14086,1.0,1
14084,1.0,1
14082,1.0,1
15724,1.0,1
15723,1.0,1
15718,1.0,1
15717,1.0,1
15715,1.0,1
15711,1.0,1
15710,1.0,1
15709,1.0,1
15705,1.0,1
15703,1.0,1
15702,1.0,1
15698,1.0,1
15697,1.0,1
15695,1.0,1
15693,1.0,1
14106,1.0,1
14105,1.0,1
14100,1.0,1
14097,1.0,1
15691,1.0,1
15688,1.0,1
15686,1.0,1
15685,1.0,1
15684,1.0,1
15683,1.0,1
15682,1.0,1
14123,1.0,1
14122,1.0,1
14119,1.0,1
14118,1.0,1
14115,1.0,1
14114,1.0,1
15672,1.0,1
15668,1.0,1
15666,1.0,1
15662,1.0,1
15661,1.0,1
15658,1.0,1
15655,1.0,1
15650,1.0,1
15649,1.0,1
15648,1.0,1
15647,1.0,1
15646,1.0,1
14144,1.0,1
14137,1.0,1
14136,1.0,1
14134,1.0,1
14131,1.0,1
15643,1.0,1
15639,1.0,1
15638,1.0,1
15633,1.0,1
15631,1.0,1
15629,1.0,1
15627,1.0,1
15625,1.0,1
15624,1.0,1
15617,1.0,1
15616,1.0,1
15614,1.0,1
15613,1.0,1
14161,1.0,1
14160,1.0,1
14155,1.0,1
14154,1.0,1
14153,1.0,1
14151,1.0,1
14149,1.0,1
14148,1.0,1
15609,1.0,1
15607,1.0,1
15600,1.0,1
14176,1.0,1
14170,1.0,1
14169,1.0,1
14168,1.0,1
14166,1.0,1
14165,1.0,1
14162,1.0,1
15596,1.0,1
15591,1.0,1
15589,1.0,1
15586,1.0,1
15585,1.0,1
15583,1.0,1
15580,1.0,1
15578,1.0,1
15575,1.0,1
15566,1.0,1
14192,1.0,1
14190,1.0,1
14187,1.0,1
14186,1.0,1
14185,1.0,1
14182,1.0,1
14181,1.0,1
15564,1.0,1
15562,1.0,1
15560,1.0,1
15559,1.0,1
15558,1.0,1
15554,1.0,1
15552,1.0,1
15548,1.0,1
15546,1.0,1
15543,1.0,1
15542,1.0,1
15538,1.0,1
15537,1.0,1
15536,1.0,1
15534,1.0,1
14207,1.0,1
14206,1.0,1
14203,1.0,1
14202,1.0,1
14200,1.0,1
14199,1.0,1
14197,1.0,1
14195,1.0,1
15528,1.0,1
15519,1.0,1
15517,1.0,1
14225,1.0,1
14224,1.0,1
14222,1.0,1
14220,1.0,1
14213,1.0,1
15515,1.0,1
15512,1.0,1
15510,1.0,1
15509,1.0,1
15507,1.0,1
15501,1.0,1
15499,1.0,1
15496,1.0,1
15495,1.0,1
15490,1.0,1
15487,1.0,1
15486,1.0,1
14238,1.0,1
14237,1.0,1
14231,1.0,1
14230,1.0,1
14228,1.0,1
15481,1.0,1
15479,1.0,1
15474,1.0,1
15470,1.0,1
15464,1.0,1
15461,1.0,1
15460,1.0,1
15459,1.0,1
15457,1.0,1
15456,1.0,1
15455,1.0,1
14256,1.0,1
14255,1.0,1
14254,1.0,1
14253,1.0,1
14252,1.0,1
14249,1.0,1
14248,1.0,1
14247,1.0,1
14246,1.0,1
14244,1.0,1
14242,1.0,1
15451,1.0,1
15448,1.0,1
15447,1.0,1
15445,1.0,1
15442,1.0,1
15441,1.0,1
15439,1.0,1
15438,1.0,1
14271,1.0,1
14270,1.0,1
14269,1.0,1
14268,1.0,1
14267,1.0,1
14266,1.0,1
14264,1.0,1
14263,1.0,1
14260,1.0,1
14259,1.0,1
14288,1.0,1
14283,1.0,1
14281,1.0,1
14280,1.0,1
14279,1.0,1
14278,1.0,1
14275,1.0,1
14274,1.0,1
15433,1.0,1
15431,1.0,1
15430,1.0,1
15425,1.0,1
15424,1.0,1
15420,1.0,1
15418,1.0,1
15415,1.0,1
15413,1.0,1
15412,1.0,1
15409,1.0,1
15408,1.0,1
15405,1.0,1
14303,1.0,1
14302,1.0,1
14296,1.0,1
14294,1.0,1
15404,1.0,1
15403,1.0,1
15397,1.0,1
15395,1.0,1
15391,1.0,1
15390,1.0,1
15388,1.0,1
15387,1.0,1
15378,1.0,1
15377,1.0,1
15375,1.0,1
14322,1.0,1
14320,1.0,1
14319,1.0,1
14318,1.0,1
14316,1.0,1
14314,1.0,1
14311,1.0,1
14310,1.0,1
14308,1.0,1
15371,1.0,1
15369,1.0,1
15363,1.0,1
15362,1.0,1
15361,1.0,1
14331,1.0,1
14330,1.0,1
14328,1.0,1
14326,1.0,1
14325,1.0,1
14324,1.0,1
14323,1.0,1
15354,1.0,1
15353,1.0,1
15352,1.0,1
15350,1.0,1
15349,1.0,1
15347,1.0,1
15346,1.0,1
15342,1.0,1
15340,1.0,1
14355,1.0,1
14352,1.0,1
14351,1.0,1
14350,1.0,1
14348,1.0,1
14347,1.0,1
14343,1.0,1
14340,1.0,1
15338,1.0,1
15337,1.0,1
15336,1.0,1
15333,1.0,1
15332,1.0,1
15331,1.0,1
15328,1.0,1
15326,1.0,1
15324,1.0,1
15323,1.0,1
14371,1.0,1
14370,1.0,1
14369,1.0,1
14368,1.0,1
14366,1.0,1
14365,1.0,1
14364,1.0,1
14363,1.0,1
14361,1.0,1
14358,1.0,1
15319,1.0,1
15317,1.0,1
15316,1.0,1
15314,1.0,1
15313,1.0,1
15310,1.0,1
15309,1.0,1
15308,1.0,1
14386,1.0,1
14384,1.0,1
14380,1.0,1
14378,1.0,1
14377,1.0,1
14376,1.0,1
14375,1.0,1
14374,1.0,1
14373,1.0,1
14372,1.0,1
14403,1.0,1
14402,1.0,1
14399,1.0,1
14398,1.0,1
14394,1.0,1
14393,1.0,1
14392,1.0,1
14391,1.0,1
15305,1.0,1
15303,1.0,1
15302,1.0,1
15295,1.0,1
15294,1.0,1
15293,1.0,1
15292,1.0,1
15285,1.0,1
15284,1.0,1
15283,1.0,1
15282,1.0,1
15279,1.0,1
15278,1.0,1
14417,1.0,1
14413,1.0,1
14411,1.0,1
14407,1.0,1
14405,1.0,1
15273,1.0,1
15268,1.0,1
15262,1.0,1
15258,1.0,1
15257,1.0,1
15254,1.0,1
15250,1.0,1
15248,1.0,1
15245,1.0,1
14433,1.0,1
14431,1.0,1
14430,1.0,1
14429,1.0,1
14425,1.0,1
14423,1.0,1
15242,1.0,1
15236,1.0,1
15234,1.0,1
15233,1.0,1
15231,1.0,1
15230,1.0,1
15229,1.0,1
14450,1.0,1
14445,1.0,1
14444,1.0,1
14442,1.0,1
14438,1.0,1
14437,1.0,1
15226,1.0,1
15225,1.0,1
15224,1.0,1
15222,1.0,1
15221,1.0,1
15219,1.0,1
15213,1.0,1
15212,1.0,1
15210,1.0,1
15209,1.0,1
15207,1.0,1
15204,1.0,1
15202,1.0,1
15200,1.0,1
15196,1.0,1
14465,1.0,1
14464,1.0,1
14458,1.0,1
14457,1.0,1
14455,1.0,1
14454,1.0,1
14453,1.0,1
15192,1.0,1
15191,1.0,1
15190,1.0,1
15188,1.0,1
15180,1.0,1
14483,1.0,1
14479,1.0,1
14478,1.0,1
14476,1.0,1
14471,1.0,1
14469,1.0,1
14468,1.0,1
15178,1.0,1
15177,1.0,1
15176,1.0,1
15174,1.0,1
15173,1.0,1
15171,1.0,1
15170,1.0,1
15169,1.0,1
15167,1.0,1
15166,1.0,1
15165,1.0,1
14496,1.0,1
14492,1.0,1
14491,1.0,1
14490,1.0,1
14486,1.0,1
15162,1.0,1
15161,1.0,1
15160,1.0,1
15155,1.0,1
15151,1.0,1
15147,1.0,1
15143,1.0,1
15141,1.0,1
15139,1.0,1
15138,1.0,1
15137,1.0,1
15135,1.0,1
15133,1.0,1
15131,1.0,1
14513,1.0,1
14512,1.0,1
14510,1.0,1
14509,1.0,1
14501,1.0,1
15126,1.0,1
15120,1.0,1
15119,1.0,1
15112,1.0,1
15108,1.0,1
15107,1.0,1
15104,1.0,1
15102,1.0,1
15100,1.0,1
14531,1.0,1
14526,1.0,1
14523,1.0,1
14521,1.0,1
14519,1.0,1
14516,1.0,1
15094,1.0,1
15092,1.0,1
15090,1.0,1
15087,1.0,1
15086,1.0,1
15085,1.0,1
15083,1.0,1
14545,1.0,1
14542,1.0,1
14536,1.0,1
14532,1.0,1
15082,1.0,1
15080,1.0,1
15079,1.0,1
15077,1.0,1
15072,1.0,1
15070,1.0,1
15069,1.0,1
15064,1.0,1
15057,1.0,1
15056,1.0,1
15055,1.0,1
15052,1.0,1
14563,1.0,1
14558,1.0,1
14556,1.0,1
14549,1.0,1
15047,1.0,1
15042,1.0,1
15040,1.0,1
15037,1.0,1
15029,1.0,1
15020,1.0,1
15019,1.0,1
15015,1.0,1
15013,1.0,1
15011,1.0,1
15008,1.0,1
15003,1.0,1
14579,1.0,1
14576,1.0,1
14575,1.0,1
14574,1.0,1
14571,1.0,1
14570,1.0,1
14568,1.0,1
14566,1.0,1
14565,1.0,1
14564,1.0,1
15001,1.0,1
14999,1.0,1
14996,1.0,1
14993,1.0,1
14992,1.0,1
14991,1.0,1
14990,1.0,1
14989,1.0,1
14988,1.0,1
14590,1.0,1
14589,1.0,1
14588,1.0,1
14584,1.0,1
14580,1.0,1
14985,1.0,1
14983,1.0,1
14982,1.0,1
14981,1.0,1
14980,1.0,1
14979,1.0,1
14977,1.0,1
14611,1.0,1
14610,1.0,1
14605,1.0,1
14604,1.0,1
14603,1.0,1
14602,1.0,1
14600,1.0,1
14599,1.0,1
14596,1.0,1
14969,1.0,1
14964,1.0,1
14962,1.0,1
14956,1.0,1
14955,1.0,1
14949,1.0,1
14945,1.0,1
14943,1.0,1
14942,1.0,1
14941,1.0,1
14940,1.0,1
14938,1.0,1
14627,1.0,1
14625,1.0,1
14620,1.0,1
14619,1.0,1
14617,1.0,1
14616,1.0,1
14615,1.0,1
14614,1.0,1
14613,1.0,1
14612,1.0,1
14933,1.0,1
14932,1.0,1
14928,1.0,1
14927,1.0,1
14926,1.0,1
14924,1.0,1
14643,1.0,1
14637,1.0,1
14635,1.0,1
14634,1.0,1
14633,1.0,1
14632,1.0,1
14630,1.0,1
14920,1.0,1
14919,1.0,1
14917,1.0,1
14909,1.0,1
14906,1.0,1
14905,1.0,1
14656,1.0,1
14654,1.0,1
14647,1.0,1
14645,1.0,1
14900,1.0,1
14899,1.0,1
14896,1.0,1
14892,1.0,1
14890,1.0,1
14889,1.0,1
14888,1.0,1
14886,1.0,1
14885,1.0,1
14884,1.0,1
14879,1.0,1
14877,1.0,1
14876,1.0,1
14874,1.0,1
14873,1.0,1
14674,1.0,1
14672,1.0,1
14671,1.0,1
14669,1.0,1
14668,1.0,1
14663,1.0,1
14870,1.0,1
14858,1.0,1
14850,1.0,1
14848,1.0,1
14846,1.0,1
14845,1.0,1
14843,1.0,1
14839,1.0,1
14689,1.0,1
14687,1.0,1
14686,1.0,1
14685,1.0,1
14683,1.0,1
14682,1.0,1
14679,1.0,1
14678,1.0,1
14677,1.0,1
14838,1.0,1
14835,1.0,1
14833,1.0,1
14832,1.0,1
14826,1.0,1
14822,1.0,1
14707,1.0,1
14706,1.0,1
14705,1.0,1
14699,1.0,1
14697,1.0,1
14695,1.0,1
14694,1.0,1
14692,1.0,1
14821,1.0,1
14817,1.0,1
14816,1.0,1
14814,1.0,1
14812,1.0,1
14811,1.0,1
14809,1.0,1
14807,1.0,1
14722,1.0,1
14721,1.0,1
14718,1.0,1
14717,1.0,1
14802,1.0,1
14797,1.0,1
14791,1.0,1
14787,1.0,1
14786,1.0,1
14783,1.0,1
14782,1.0,1
14779,1.0,1
14777,1.0,1
14774,1.0,1
14773,1.0,1
14736,1.0,1
14734,1.0,1
14729,1.0,1
14728,1.0,1
14727,1.0,1
14726,1.0,1
14724,1.0,1
14771,1.0,1
14767,1.0,1
14762,1.0,1
14751,1.0,1
14749,1.0,1
14747,1.0,1
14746,1.0,1
14745,1.0,1
14742,1.0,1
14740,1.0,1
18280,1.0,1
18279,1.0,1
18275,1.0,1
18271,1.0,1
18269,1.0,1
12363,1.0,1
12361,1.0,1
12355,1.0,1
12354,1.0,1
12353,1.0,1
12351,1.0,1
12350,1.0,1
13915,0.99,1
15960,0.99,1
14750,0.99,1
13958,0.99,1
13952,0.99,1
13925,0.99,1
13151,0.99,1
13175,0.99,1
13158,0.99,1
14353,0.99,1
14346,0.99,1
14344,0.99,1
14172,0.99,1
15590,0.99,1
16562,0.99,1
18121,0.99,1
18142,0.99,1
12461,0.99,1
14778,0.99,1
14743,0.99,1
15334,0.99,1
17127,0.99,1
14076,0.99,1
16317,0.99,1
13133,0.99,1
13132,0.99,1
13130,0.99,1
13125,0.99,1
17251,0.99,1
17179,0.99,1
15266,0.99,1
15588,0.99,1
15581,0.99,1
16585,0.99,1
16610,0.99,1
16608,0.99,1
13898,0.99,1
16030,0.99,1
12482,0.99,1
13482,0.99,1
13476,0.99,1
14803,0.99,1
14693,0.99,1
14813,0.99,1
12496,0.99,1
18057,0.99,1
18052,0.99,1
14831,0.99,1
14828,0.99,1
16027,0.99,1
16054,0.99,1
16051,0.99,1
16050,0.99,1
13466,0.99,1
13462,0.99,1
12513,0.99,1
12511,0.99,1
13542,0.99,1
13533,0.99,1
14143,0.99,1
14142,0.99,1
14130,0.99,1
15644,0.99,1
15642,0.99,1
15595,0.99,1
17217,0.99,1
13082,0.99,1
13663,0.99,1
13187,0.99,1
14338,0.99,1
14327,0.99,1
17046,0.99,1
16335,0.99,1
14183,0.99,1
16520,0.99,1
16503,0.99,1
14872,0.99,1
18024,0.99,1
14840,0.99,1
15879,0.99,1
13885,0.99,1
18018,0.99,1
13631,0.99,1
16392,0.99,1
15246,0.99,1
13080,0.99,1
17230,0.99,1
14435,0.99,1
14414,0.99,1
14406,0.99,1
13027,0.99,1
14891,0.99,1
14875,0.99,1
16065,0.99,1
16063,0.99,1
16699,0.99,1
15574,0.99,1
13440,0.99,1
17267,0.99,1
15217,0.99,1
14420,0.99,1
17248,0.99,1
17242,0.99,1
17240,0.99,1
15235,0.99,1
15232,0.99,1
15261,0.99,1
15259,0.99,1
16694,0.99,1
16716,0.99,1
13850,0.99,1
16072,0.99,1
13836,0.99,1
13833,0.99,1
17925,0.99,1
12601,0.99,1
12592,0.99,1
14670,0.99,1
17960,0.99,1
12585,0.99,1
17978,0.99,1
16521,0.99,1
16727,0.99,1
16725,0.99,1
14650,0.99,1
14648,0.99,1
17968,0.99,1
17962,0.99,1
17897,0.99,1
12606,0.99,1
16739,0.99,1
15508,0.99,1
14196,0.99,1
13382,0.99,1
15359,0.99,1
16975,0.99,1
16305,0.99,1
15732,0.99,1
17263,0.99,1
17258,0.99,1
17256,0.99,1
13031,0.99,1
14463,0.99,1
12639,0.99,1
12625,0.99,1
17879,0.99,1
17871,0.99,1
14622,0.99,1
14935,0.99,1
14930,0.99,1
14922,0.99,1
13559,0.99,1
15670,0.99,1
15665,0.99,1
15663,0.99,1
15653,0.99,1
12649,0.99,1
17899,0.99,1
17787,0.99,1
17850,0.99,1
14957,0.99,1
12669,0.99,1
16118,0.99,1
16112,0.99,1
17935,0.99,1
12648,0.99,1
15223,0.99,1
13020,0.99,1
16276,0.99,1
13708,0.99,1
13699,0.99,1
13698,0.99,1
16314,0.99,1
17331,0.99,1
13005,0.99,1
15183,0.99,1
13357,0.99,1
13567,0.99,1
13564,0.99,1
13819,0.99,1
13811,0.99,1
14013,0.99,1
17795,0.99,1
17763,0.99,1
12717,0.99,1
12710,0.99,1
14586,0.99,1
14986,0.99,1
17770,0.99,1
17723,0.99,1
16799,0.99,1
16769,0.99,1
15488,0.99,1
16998,0.99,1
13214,0.99,1
13210,0.99,1
13205,0.99,1
17021,0.99,1
15389,0.99,1
15384,0.99,1
13626,0.99,1
13618,0.99,1
16808,0.99,1
14973,0.99,1
14573,0.99,1
14994,0.99,1
12732,0.99,1
12729,0.99,1
16152,0.99,1
16146,0.99,1
17794,0.99,1
13616,0.99,1
14481,0.99,1
14472,0.99,1
12982,0.99,1
12980,0.99,1
17341,0.99,1
17339,0.99,1
13615,0.99,1
16398,0.99,1
15700,0.99,1
13248,0.99,1
12763,0.99,1
12755,0.99,1
17683,0.99,1
12750,0.99,1
17694,0.99,1
16461,0.99,1
14127,0.99,1
13355,0.99,1
16792,0.99,1
15480,0.99,1
15477,0.99,1
15503,0.99,1
15454,0.99,1
13581,0.99,1
16450,0.99,1
17692,0.99,1
12774,0.99,1
15007,0.99,1
15032,0.99,1
15833,0.99,1
16963,0.99,1
14053,0.99,1
13720,0.99,1
17352,0.99,1
17349,0.99,1
12947,0.99,1
17391,0.99,1
17408,0.99,1
17395,0.99,1
12956,0.99,1
16797,0.99,1
17597,0.99,1
17616,0.99,1
14559,0.99,1
17610,0.99,1
15829,0.99,1
16159,0.99,1
16172,0.99,1
13346,0.99,1
13343,0.99,1
16820,0.99,1
15063,0.99,1
13584,0.99,1
13583,0.99,1
16834,0.99,1
16831,0.99,1
16828,0.99,1
15476,0.99,1
17429,0.99,1
17421,0.99,1
14497,0.99,1
14489,0.99,1
16275,0.99,1
16274,0.99,1
13723,0.99,1
15746,0.99,1
15401,0.99,1
15400,0.99,1
16947,0.99,1
13253,0.99,1
14104,0.99,1
12809,0.99,1
17553,0.99,1
17548,0.99,1
17547,0.99,1
17541,0.99,1
17585,0.99,1
15084,0.99,1
14024,0.99,1
16952,0.99,1
15422,0.99,1
15130,0.99,1
17454,0.99,1
17440,0.99,1
17439,0.99,1
12929,0.99,1
15149,0.99,1
16259,0.99,1
16247,0.99,1
15808,0.99,1
15802,0.99,1
13754,0.99,1
16226,0.99,1
15109,0.99,1
12872,0.99,1
12868,0.99,1
12864,0.99,1
15076,0.99,1
15098,0.99,1
16862,0.99,1
16859,0.99,1
16893,0.99,1
14245,0.99,1
13273,0.99,1
14304,0.99,1
13300,0.99,1
15095,0.99,1
17531,0.99,1
12855,0.99,1
17505,0.99,1
15118,0.99,1
16222,0.99,1
15780,0.99,1
16246,0.99,1
16244,0.99,1
15784,0.99,1
12918,0.99,1
17472,0.99,1
12898,0.99,1
16951,0.99,1
15437,0.99,1
16894,0.99,1
18190,0.99,1
18178,0.99,1
12426,0.99,1
15911,0.99,1
15909,0.99,1
13948,0.99,1
13944,0.99,1
13936,0.99,1
15926,0.99,1
13929,0.99,1
14760,0.99,1
14770,0.99,1
18151,0.99,1
12440,0.99,1
14795,0.99,1
16548,0.99,1
15635,0.99,1
15623,0.99,1
12346,0.99,1
18262,0.98,1
13531,0.98,1
12436,0.98,1
12405,0.98,1
18165,0.98,1
18168,0.98,1
17146,0.98,1
13122,0.98,1
17457,0.98,1
12908,0.98,1
13937,0.98,1
13745,0.98,1
16922,0.98,1
17514,0.98,1
12917,0.98,1
14301,0.98,1
15768,0.98,1
15446,0.98,1
15402,0.98,1
12837,0.98,1
15689,0.98,1
16420,0.98,1
16429,0.98,1
17446,0.98,1
17448,0.98,1
17444,0.98,1
15800,0.98,1
15002,0.98,1
17707,0.98,1
15704,0.98,1
16456,0.98,1
13802,0.98,1
14459,0.98,1
16788,0.98,1
14117,0.98,1
15041,0.98,1
15045,0.98,1
12814,0.98,1
15074,0.98,1
16816,0.98,1
13330,0.98,1
13218,0.98,1
15372,0.98,1
16795,0.98,1
15462,0.98,1
14016,0.98,1
15049,0.98,1
15379,0.98,1
13621,0.98,1
13678,0.98,1
13682,0.98,1
15776,0.98,1
13240,0.98,1
17693,0.98,1
16447,0.98,1
12418,0.98,1
17045,0.98,1
17029,0.98,1
17984,0.98,1
17310,0.98,1
15759,0.98,1
17259,0.98,1
17282,0.98,1
15364,0.98,1
12548,0.98,1
17026,0.98,1
17994,0.98,1
15535,0.98,1
16061,0.98,1
16659,0.98,1
15263,0.98,1
14081,0.98,1
15374,0.98,1
12653,0.98,1
17844,0.98,1
16763,0.98,1
16309,0.98,1
17353,0.98,1
13000,0.98,1
15869,0.98,1
14958,0.98,1
17931,0.98,1
14436,0.98,1
17742,0.98,1
17749,0.98,1
17774,0.98,1
16780,0.98,1
15182,0.98,1
13217,0.98,1
15386,0.98,1
15381,0.98,1
13140,0.98,1
15307,0.98,1
17134,0.98,1
15569,0.98,1
13453,0.98,1
16323,0.98,1
15917,0.98,1
17083,0.98,1
14400,0.98,1
13106,0.98,1
12378,0.98,1
13967,0.98,1
18037,0.98,1
16032,0.98,1
15889,0.98,1
18073,0.98,1
13687,0.98,1
15265,0.98,1
13493,0.98,1
15325,0.98,1
14847,0.98,1
18013,0.98,1
14339,0.98,1
17048,0.98,1
16045,0.98,1
14867,0.98,1
15256,0.98,1
15871,0.98,1
15247,0.98,1
17204,0.98,1
17229,0.98,1
17252,0.98,1
18196,0.98,1
16582,0.98,1
16545,0.97,1
16550,0.97,1
18203,0.97,1
12851,0.97,1
14758,0.97,1
12502,0.97,1
16093,0.97,1
17941,0.97,1
12643,0.97,1
17649,0.97,1
16147,0.97,1
15483,0.97,1
17400,0.97,1
13799,0.97,1
14548,0.97,1
16927,0.97,1
15812,0.97,1
14265,0.97,1
15396,0.97,1
15146,0.97,1
14045,0.97,1
17542,0.97,1
16180,0.97,1
14998,0.97,1
15918,0.97,1
14037,0.97,1
16919,0.97,1
17715,0.97,1
15713,0.97,1
15004,0.97,1
15942,0.97,1
18260,0.97,1
17137,0.97,1
16581,0.97,1
14079,0.97,1
16320,0.97,1
15716,0.97,1
16553,0.97,1
13667,0.97,1
17265,0.97,1
15885,0.97,1
16761,0.97,1
13851,0.97,1
14823,0.97,1
12510,0.97,1
14133,0.97,1
12644,0.97,1
13821,0.97,1
14000,0.97,1
15825,0.97,1
14972,0.97,1
17320,0.97,1
12715,0.97,1
12688,0.97,1
14439,0.97,1
13568,0.97,1
14223,0.97,1
14241,0.97,1
13548,0.97,1
13411,0.97,1
16377,0.97,1
17268,0.97,1
17189,0.97,1
16324,0.97,1
15641,0.97,1
14855,0.97,1
15280,0.97,1
16340,0.97,1
17337,0.96,1
15016,0.96,1
12916,0.96,1
13280,0.96,1
14276,0.96,1
17409,0.96,1
17660,0.96,1
15122,0.96,1
15071,0.96,1
15472,0.96,1
13244,0.96,1
15541,0.96,1
14208,0.96,1
14918,0.96,1
13045,0.96,1
17866,0.96,1
14965,0.96,1
13003,0.96,1
13869,0.96,1
18072,0.96,1
15577,0.96,1
18093,0.96,1
14772,0.96,1
13162,0.96,1
17110,0.96,1
18222,0.96,1
16551,0.95,1
13441,0.95,1
17987,0.95,1
17958,0.95,1
17854,0.95,1
17722,0.95,1
12758,0.95,1
13791,0.95,1
14552,0.95,1
12840,0.95,1
12891,0.95,1
13722,0.95,1
14460,0.95,1
14461,0.95,1
17070,0.95,1
13192,0.95,1
12422,0.95,1
18281,0.94,1
17126,0.94,1
16641,0.94,1
14055,0.94,1
15491,0.94,1
15198,0.94,1
17460,0.94,1
16400,0.94,1
13099,0.93,1
13848,0.93,1
17085,0.93,1
14171,0.93,1
17642,0.93,1
17050,0.93,1
16755,0.92,1
15260,0.92,1
13748,0.92,1
14210,0.91,1
17309,0.91,1
13037,0.91,1
14410,0.9,1
13249,0.89,1
13814,0.89,1
13931,0.85,1
16031,0.85,1
18087,0.83,1
15216,0.13,0
14628,0.12,0
16723,0.11,0
18116,0.11,0
13662,0.11,0
14792,0.1,0
13259,0.1,0
16374,0.09,0
13529,0.09,0
15652,0.09,0
15834,0.08,0
12756,0.08,0
15127,0.07,0
16650,0.07,0
15299,0.07,0
15035,0.07,0
13972,0.07,0
14529,0.07,0
13283,0.07,0
15175,0.06,0
16984,0.06,0
14915,0.06,0
13124,0.06,0
16308,0.06,0
17846,0.06,0
17415,0.06,0
16906,0.06,0
17805,0.05,0
16266,0.05,0
15603,0.05,0
16776,0.05,0
17628,0.05,0
15276,0.05,0
16624,0.05,0
15744,0.05,0
14660,0.05,0
16532,0.05,0
16878,0.05,0
15799,0.05,0
16215,0.05,0
13334,0.05,0
16959,0.05,0
14029,0.05,0
16462,0.05,0
18194,0.04,0
13539,0.04,0
16595,0.04,0
14806,0.04,0
16667,0.04,0
13390,0.04,0
12987,0.04,0
16059,0.04,0
12545,0.04,0
13127,0.04,0
16384,0.04,0
13067,0.04,0
16370,0.04,0
17284,0.04,0
17997,0.04,0
14462,0.04,0
17731,0.04,0
15636,0.04,0
16441,0.04,0
15164,0.04,0
17894,0.04,0
17382,0.04,0
16209,0.04,0
14101,0.04,0
16281,0.04,0
15062,0.04,0
16198,0.04,0
17589,0.04,0
12823,0.04,0
15466,0.04,0
16881,0.04,0
14177,0.04,0
13877,0.04,0
16000,0.04,0
13113,0.04,0
12409,0.04,0
12412,0.04,0
13169,0.03,0
18173,0.03,0
17376,0.03,0
17347,0.03,0
15888,0.03,0
15996,0.03,0
14175,0.03,0
13276,0.03,0
15939,0.03,0
14147,0.03,0
16229,0.03,0
12885,0.03,0
16928,0.03,0
17647,0.03,0
15067,0.03,0
13764,0.03,0
14538,0.03,0
16211,0.03,0
14236,0.03,0
13344,0.03,0
16179,0.03,0
14500,0.03,0
13908,0.03,0
18251,0.03,0
13193,0.03,0
17037,0.03,0
16589,0.03,0
13514,0.03,0
13518,0.03,0
18019,0.03,0
12435,0.03,0
13666,0.03,0
15886,0.03,0
18136,0.03,0
17957,0.03,0
14652,0.03,0
13095,0.03,0
17061,0.03,0
